-16.215531, -3.251640, -4.097005
-15.871372, -2.861969, -4.077520
-15.469269, -2.475210, -4.052433
-15.012278, -2.094136, -4.021837
-14.503745, -1.721376, -3.985828
-13.947282, -1.359394, -3.944515
-13.346741, -1.010467, -3.898011
-12.706186, -0.676664, -3.846436
-12.029867, -0.359831, -3.789917
-11.322188, -0.061572, -3.728589
-10.587678, 0.216760, -3.662591
-9.830961, 0.474074, -3.592071
-9.056720, 0.709548, -3.517178
-8.269674, 0.922632, -3.438072
-7.474539, 1.113052, -3.354913
-6.675998, 1.280802, -3.267870
-5.878676, 1.426147, -3.177113
-5.087102, 1.549610, -3.082819
-4.305686, 1.651964, -2.985168
-3.538689, 1.734218, -2.884342
-2.790195, 1.797604, -2.780528
-2.064089, 1.843556, -2.673915
-1.364028, 1.873693, -2.564695
-0.693427, 1.889797, -2.453063
-0.055431, 1.893789, -2.339215
0.547096, 1.887704, -2.223347
1.111592, 1.873666, -2.105660
1.635806, 1.853861, -1.986353
2.117813, 1.830511, -1.865626
2.556018, 1.805843, -1.743679
2.949166, 1.782067, -1.620714
3.296345, 1.761340, -1.496931
3.596986, 1.745750, -1.372528
3.850861, 1.737281, -1.247705
4.058082, 1.737793, -1.122657
4.219093, 1.748996, -0.997581
4.334661, 1.772432, -0.872669
4.405869, 1.809450, -0.748112
4.434095, 1.861191, -0.624100
4.421009, 1.928574, -0.500816
4.368543, 2.012280, -0.378444
4.278884, 2.112741, -0.257162
4.154446, 2.230135, -0.137146
3.997852, 2.364379, -0.018566
3.811909, 2.515127, 0.098410
3.599586, 2.681772, 0.213620
3.363987, 2.863446, 0.326906
3.108326, 3.059031, 0.438115
2.835900, 3.267164, 0.547099
2.550066, 3.486253, 0.653716
2.254209, 3.714487, 0.757829
1.951717, 3.949856, 0.859307
1.645958, 4.190170, 0.958023
1.340249, 4.433078, 1.053859
1.037833, 4.676095, 1.146702
0.741858, 4.916623, 1.236444
0.455346, 5.151980, 1.322986
0.181179, 5.379428, 1.406232
-0.077929, 5.596196, 1.486096
-0.319445, 5.799516, 1.562497
-0.541038, 5.986648, 1.635361
-0.740597, 6.154910, 1.704621
-0.916238, 6.301707, 1.770218
-1.066325, 6.424560, 1.832097
-1.189472, 6.521131, 1.890214
-1.284555, 6.589254, 1.944528
-1.350717, 6.626954, 1.995008
-1.387373, 6.632474, 2.041628
-1.394206, 6.604295, 2.084370
-1.371174, 6.541157, 2.123222
-1.318500, 6.442072, 2.158181
-1.236669, 6.306340, 2.189248
-1.126424, 6.133561, 2.216433
-0.988751, 5.923645, 2.239751
-0.824873, 5.676812, 2.259225
-0.636234, 5.393603, 2.274882
-0.424483, 5.074873, 2.286759
-0.191462, 4.721789, 2.294896
0.060815, 4.335829, 2.299341
0.330180, 3.918764, 2.300147
0.614331, 3.472653, 2.297373
0.910855, 2.999824, 2.291084
1.217247, 2.502857, 2.281350
1.530935, 1.984566, 2.268245
1.849300, 1.447975, 2.251851
2.169704, 0.896291, 2.232253
2.489509, 0.332882, 2.209541
2.806100, -0.238754, 2.183808
3.116910, -0.815018, 2.155155
3.419444, -1.392238, 2.123683
3.711295, -1.966704, 2.089498
3.990168, -2.534700, 2.052712
4.253901, -3.092532, 2.013437
4.500480, -3.636561, 1.971789
4.728058, -4.163239, 1.927887
4.934973, -4.669135, 1.881854
5.119757, -5.150964, 1.833813
5.281152, -5.605620, 1.783891
5.418120, -6.030199, 1.732215
5.529849, -6.422028, 1.678915
5.615765, -6.778681, 1.624121
5.675531, -7.098008, 1.567965
5.709053, -7.378148, 1.510580
5.716480, -7.617546, 1.452098
5.698201, -7.814964, 1.392653
5.654843, -7.969494, 1.332378
5.587266, -8.080564, 1.271405
5.496551, -8.147939, 1.209867
5.383995, -8.171724, 1.147895
5.251101, -8.152362, 1.085621
5.099556, -8.090627, 1.023172
4.931228, -7.987615, 0.960678
4.748139, -7.844735, 0.898263
4.552454, -7.663690, 0.836051
4.346459, -7.446466, 0.774164
4.132542, -7.195307, 0.712722
3.913171, -6.912697, 0.651841
3.690872, -6.601331, 0.591635
3.468208, -6.264097, 0.532213
3.247753, -5.904040, 0.473685
3.032072, -5.524340, 0.416153
2.823697, -5.128276, 0.359718
2.625103, -4.719202, 0.304477
2.438683, -4.300510, 0.250521
2.266733, -3.875602, 0.197940
2.111421, -3.447856, 0.146818
1.974775, -3.020600, 0.097234
1.858657, -2.597078, 0.049265
1.764747, -2.180421, 0.002979
1.694526, -1.773621, -0.041555
1.649262, -1.379504, -0.084278
1.629993, -1.000708, -0.125134
1.637517, -0.639656, -0.164070
1.672379, -0.298540, -0.201041
1.734868, 0.020699, -0.236006
1.825004, 0.316384, -0.268928
1.942542, 0.587114, -0.299778
2.086960, 0.831778, -0.328529
2.257469, 1.049554, -0.355162
2.453010, 1.239919, -0.379661
2.672258, 1.402647, -0.402016
2.913633, 1.537806, -0.422224
3.175306, 1.645753, -0.440284
3.455209, 1.727126, -0.456202
3.751053, 1.782832, -0.469989
4.060336, 1.814035, -0.481661
4.380367, 1.822139, -0.491239
4.708280, 1.808768, -0.498748
5.041055, 1.775747, -0.504219
5.375541, 1.725078, -0.507687
5.708479, 1.658919, -0.509191
6.036522, 1.579553, -0.508777
6.356266, 1.489366, -0.506491
6.664272, 1.390814, -0.502388
6.957094, 1.286403, -0.496525
7.231303, 1.178650, -0.488960
7.483520, 1.070064, -0.479761
7.710434, 0.963110, -0.468994
7.908837, 0.860187, -0.456730
8.075645, 0.763599, -0.443046
8.207928, 0.675527, -0.428019
8.302930, 0.598009, -0.411729
8.358096, 0.532915, -0.394260
8.371093, 0.481925, -0.375699
8.339834, 0.446514, -0.356132
8.262494, 0.427933, -0.335651
8.137530, 0.427196, -0.314348
7.963696, 0.445068, -0.292317
7.740060, 0.482058, -0.269652
7.466012, 0.538410, -0.246451
7.141276, 0.614106, -0.222810
6.765917, 0.708860, -0.198828
6.340349, 0.822122, -0.174604
5.865331, 0.953089, -0.150236
5.341974, 1.100704, -0.125824
4.771734, 1.263678, -0.101467
4.156412, 1.440495, -0.077262
3.498140, 1.629431, -0.053309
2.799379, 1.828576, -0.029705
2.062900, 2.035850, -0.006544
1.291774, 2.249025, 0.016078
0.489356, 2.465756, 0.038067
-0.340741, 2.683596, 0.059332
-1.194657, 2.900033, 0.079784
-2.068314, 3.112508, 0.099335
-2.957439, 3.318451, 0.117900
-3.857591, 3.515303, 0.135396
-4.764186, 3.700550, 0.151744
-5.672527, 3.871746, 0.166866
-6.577835, 4.026541, 0.180688
-7.475277, 4.162711, 0.193140
-8.359999, 4.278180, 0.204155
-9.227157, 4.371044, 0.213668
-10.071948, 4.439594, 0.221622
-10.889644, 4.482339, 0.227958
-11.675619, 4.498017, 0.232626
-12.425385, 4.485617, 0.235578
-13.134619, 4.444393, 0.236770
-13.799193, 4.373867, 0.236164
-14.415202, 4.273847, 0.233724
-14.978991, 4.144425, 0.229422
-15.487182, 3.985981, 0.223232
-15.936695, 3.799185, 0.215133
-16.324771, 3.584988, 0.205111
-16.648991, 3.344621, 0.193154
-16.907296, 3.079583, 0.179257
-17.097999, 2.791629, 0.163419
-17.219799, 2.482752, 0.145645
-17.271793, 2.155174, 0.125943
-17.253482, 1.811317, 0.104329
-17.164776, 1.453786, 0.080822
-17.005997, 1.085346, 0.055446
-16.777878, 0.708893, 0.028231
-16.481563, 0.327430, -0.000789
-16.118595, -0.055964, -0.031575
-15.690913, -0.438161, -0.064082
-15.200839, -0.816013, -0.098260
-14.651065, -1.186386, -0.134058
-14.044635, -1.546186, -0.171415
-13.384927, -1.892390, -0.210269
-12.675636, -2.222079, -0.250553
-11.920744, -2.532462, -0.292195
-11.124501, -2.820903, -0.335119
-10.291398, -3.084953, -0.379245
-9.426135, -3.322367, -0.424488
-8.533592, -3.531132, -0.470763
-7.618804, -3.709484, -0.517976
-6.686921, -3.855927, -0.566033
-5.743179, -3.969250, -0.614837
-4.792869, -4.048536, -0.664285
-3.841297, -4.093176, -0.714275
-2.893758, -4.102875, -0.764698
-1.955495, -4.077652, -0.815446
-1.031672, -4.017848, -0.866407
-0.127335, -3.924118, -0.917468
0.752615, -3.797428, -0.968512
1.603455, -3.639049, -1.019422
2.420669, -3.450541, -1.070080
3.199978, -3.233745, -1.120367
3.937366, -2.990762, -1.170160
4.629103, -2.723934, -1.219338
5.271772, -2.435826, -1.267780
5.862286, -2.129200, -1.315364
6.397909, -1.806989, -1.361966
6.876271, -1.472270, -1.407466
7.295382, -1.128237, -1.451741
7.653645, -0.778169, -1.494671
7.949862, -0.425400, -1.536136
8.183242, -0.073291, -1.576018
8.353401, 0.274808, -1.614201
8.460367, 0.615584, -1.650569
8.504574, 0.945794, -1.685008
8.486858, 1.262296, -1.717409
8.408450, 1.562076, -1.747663
8.270965, 1.842279, -1.775664
8.076390, 2.100235, -1.801310
7.827065, 2.333483, -1.824501
7.525671, 2.539796, -1.845142
7.175206, 2.717198, -1.863141
6.778965, 2.863986, -1.878408
6.340515, 2.978745, -1.890859
5.863671, 3.060358, -1.900415
5.352467, 3.108020, -1.907000
4.811129, 3.121244, -1.910543
4.244044, 3.099862, -1.910978
3.655732, 3.044031, -1.908244
3.050812, 2.954226, -1.902285
2.433971, 2.831239, -1.893051
1.809934, 2.676169, -1.880496
1.183428, 2.490409, -1.864583
0.559155, 2.275635, -1.845276
-0.058244, 2.033789, -1.822548
-0.664218, 1.767058, -1.796379
-1.254336, 1.477856, -1.766751
-1.824317, 1.168796, -1.733657
-2.370057, 0.842670, -1.697093
-2.887654, 0.502416, -1.657063
-3.373437, 0.151095, -1.613575
-3.823987, -0.208141, -1.566647
-4.236156, -0.572078, -1.516302
-4.607089, -0.937474, -1.462568
-4.934241, -1.301082, -1.405481
-5.215391, -1.659692, -1.345084
-5.448654, -2.010150, -1.281426
-5.632490, -2.349396, -1.214561
-5.765716, -2.674487, -1.144552
-5.847505, -2.982628, -1.071467
-5.877392, -3.271196, -0.995381
-5.855273, -3.537764, -0.916374
-5.781402, -3.780124, -0.834534
-5.656388, -3.996303, -0.749953
-5.481184, -4.184586, -0.662732
-5.257077, -4.343528, -0.572974
-4.985679, -4.471964, -0.480792
-4.668912, -4.569020, -0.386301
-4.308988, -4.634121, -0.289623
-3.908394, -4.666990, -0.190887
-3.469869, -4.667651, -0.090223
-2.996387, -4.636428, 0.012230
-2.491128, -4.573935, 0.116330
-1.957455, -4.481071, 0.221931
-1.398893, -4.359006, 0.328881
-0.819096, -4.209170, 0.437026
-0.221822, -4.033235, 0.546206
0.389092, -3.833096, 0.656259
1.009761, -3.610849, 0.767018
1.636279, -3.368771, 0.878314
2.264749, -3.109293, 0.989975
2.891305, -2.834977, 1.101826
3.512146, -2.548485, 1.213689
4.123557, -2.252554, 1.325386
4.721938, -1.949965, 1.436736
5.303825, -1.643518, 1.547556
5.865917, -1.335997, 1.657661
6.405092, -1.030150, 1.766868
6.918433, -0.728653, 1.874992
7.403242, -0.434086, 1.981846
7.857060, -0.148908, 2.087245
8.277675, 0.124569, 2.191005
8.663145, 0.384202, 2.292940
9.011795, 0.628039, 2.392867
9.322239, 0.854337, 2.490605
9.593373, 1.061580, 2.585971
9.824390, 1.248490, 2.678789
10.014772, 1.414043, 2.768880
10.164295, 1.557477, 2.856072
10.273023, 1.678293, 2.940193
10.341306, 1.776266, 3.021076
10.369766, 1.851439, 3.098556
10.359296, 1.904124, 3.172473
10.311042, 1.934896, 3.242670
10.226392, 1.944584, 3.308994
10.106961, 1.934260, 3.371300
9.954575, 1.905228, 3.429444
9.771251, 1.859004, 3.483289
9.559178, 1.797302, 3.532704
9.320698, 1.722010, 3.577561
9.058282, 1.635170, 3.617743
8.774510, 1.538954, 3.653134
8.472046, 1.435640, 3.683628
8.153616, 1.327581, 3.709125
7.821982, 1.217184, 3.729530
7.479920, 1.106875, 3.744758
7.130199, 0.999080, 3.754730
6.775549, 0.896188, 3.759375
6.418650, 0.800529, 3.758628
6.062099, 0.714343, 3.752434
5.708396, 0.639757, 3.740746
5.359921, 0.578757, 3.723525
5.018914, 0.533167, 3.700738
4.687460, 0.504623, 3.672364
4.367470, 0.494557, 3.638388
4.060668, 0.504174, 3.598805
3.768577, 0.534442, 3.553618
3.492512, 0.586074, 3.502839
3.233562, 0.659518, 3.446490
2.992592, 0.754952, 3.384599
2.770232, 0.872274, 3.317206
2.566877, 1.011104, 3.244358
2.382685, 1.170783, 3.166112
2.217575, 1.350375, 3.082533
2.071236, 1.548677, 2.993695
1.943126, 1.764225, 2.899681
1.832483, 1.995308, 2.800583
1.738333, 2.239982, 2.696502
1.659501, 2.496089, 2.587545
1.594622, 2.761274, 2.473832
1.542158, 3.033009, 2.355486
1.500411, 3.308615, 2.232643
1.467544, 3.585290, 2.105443
1.441594, 3.860133, 1.974038
1.420497, 4.130176, 1.838583
1.402107, 4.392408, 1.699245
1.384213, 4.643812, 1.556196
1.364567, 4.881387, 1.409615
1.340905, 5.102184, 1.259688
1.310967, 5.303335, 1.106608
1.272520, 5.482081, 0.950574
1.223384, 5.635801, 0.791792
1.161450, 5.762041, 0.630473
1.084706, 5.858537, 0.466833
0.991253, 5.923244, 0.301094
0.879329, 5.954353, 0.133483
0.747326, 5.950316, -0.035768
0.593809, 5.909862, -0.206424
0.417535, 5.832012, -0.378245
0.217460, 5.716093, -0.550989
-0.007236, 5.561749, -0.724408
-0.257149, 5.368943, -0.898253
-0.532631, 5.137967, -1.072273
-0.833790, 4.869441, -1.246213
-1.160478, 4.564308, -1.419818
-1.512291, 4.223831, -1.592830
-1.888565, 3.849588, -1.764992
-2.288379, 3.443454, -1.936045
-2.710556, 3.007592, -2.105730
-3.153665, 2.544434, -2.273788
-3.616033, 2.056664, -2.439960
-4.095750, 1.547190, -2.603991
-4.590684, 1.019130, -2.765623
-5.098487, 0.475776, -2.924604
-5.616618, -0.079427, -3.080681
-6.142355, -0.642913, -3.233605
-6.672812, -1.211026, -3.383130
-7.204963, -1.780048, -3.529012
-7.735660, -2.346235, -3.671014
-8.261657, -2.905845, -3.808901
-8.779632, -3.455175, -3.942441
-9.286212, -3.990588, -4.071409
-9.778001, -4.508546, -4.195587
-10.251598, -5.005643, -4.314758
-10.703634, -5.478630, -4.428715
-11.130787, -5.924444, -4.537255
-11.529815, -6.340235, -4.640185
-11.897580, -6.723391, -4.737314
-12.231072, -7.071555, -4.828463
-12.527437, -7.382649, -4.913459
-12.783995, -7.654888, -4.992137
-12.998270, -7.886796, -5.064339
-13.168006, -8.077216, -5.129918
-13.291189, -8.225317, -5.188735
-13.366065, -8.330601, -5.240660
-13.391160, -8.392906, -5.285571
-13.365289, -8.412399, -5.323359
-13.287577, -8.389580, -5.353921
-13.157463, -8.325269, -5.377167
-12.974710, -8.220598, -5.393016
-12.739417, -8.076998, -5.401398
-12.452016, -7.896182, -5.402253
-12.113279, -7.680130, -5.395531
-11.724315, -7.431063, -5.381195
-11.286566, -7.151425, -5.359218
-10.801804, -6.843859, -5.329583
-10.272123, -6.511176, -5.292286
-9.699926, -6.156330, -5.247333
-9.087916, -5.782390, -5.194742
-8.439077, -5.392509, -5.134542
-7.756662, -4.989894, -5.066773
-7.044169, -4.577776, -4.991488
-6.305324, -4.159377, -4.908749
-5.544057, -3.737886, -4.818631
-4.764475, -3.316423, -4.721220
-3.970842, -2.898013, -4.616612
-3.167545, -2.485559, -4.504916
-2.359070, -2.081819, -4.386251
-1.549974, -1.689374, -4.260745
-0.744850, -1.310615, -4.128541
0.051699, -0.947717, -3.989789
0.835092, -0.602623, -3.844652
1.600801, -0.277030, -3.693299
2.344382, 0.027625, -3.535915
3.061506, 0.310174, -3.372689
3.747984, 0.569723, -3.203824
4.399804, 0.805661, -3.029530
5.013151, 1.017654, -2.850027
5.584440, 1.205650, -2.665542
6.110336, 1.369868, -2.476312
6.587783, 1.510795, -2.282583
7.014022, 1.629173, -2.084608
7.386613, 1.725987, -1.882645
7.703453, 1.802450, -1.676963
7.962793, 1.859984, -1.467836
8.163246, 1.900198, -1.255544
8.303808, 1.924873, -1.040374
8.383857, 1.935931, -0.822617
8.403164, 1.935416, -0.602572
8.361897, 1.925463, -0.380540
8.260617, 1.908275, -0.156828
8.100283, 1.886094, 0.068255
7.882241, 1.861173, 0.294393
7.608221, 1.835749, 0.521270
7.280323, 1.812014, 0.748568
6.901010, 1.792093, 0.975963
6.473088, 1.778009, 1.203133
5.999690, 1.771668, 1.429753
5.484259, 1.774828, 1.655499
4.930522, 1.789082, 1.880044
4.342470, 1.815836, 2.103065
3.724331, 1.856291, 2.324235
3.080539, 1.911426, 2.543232
2.415713, 1.981991, 2.759735
1.734620, 2.068487, 2.973425
1.042146, 2.171167, 3.183983
0.343266, 2.290026, 3.391098
-0.356993, 2.424798, 3.594458
-1.053581, 2.574960, 3.793759
-1.741461, 2.739735, 3.988699
-2.415640, 2.918094, 4.178980
-3.071207, 3.108772, 4.364314
-3.703359, 3.310272, 4.544413
-4.307438, 3.520887, 4.719001
-4.878961, 3.738710, 4.887805
-5.413648, 3.961659, 5.050560
-5.907453, 4.187493, 5.207010
-6.356589, 4.413837, 5.356905
-6.757556, 4.638209, 5.500005
-7.107160, 4.858041, 5.636078
-7.402541, 5.070710, 5.764902
-7.641186, 5.273565, 5.886263
-7.820949, 5.463953, 5.999960
-7.940063, 5.639253, 6.105798
-7.997157, 5.796898, 6.203596
-7.991260, 5.934408, 6.293182
-7.921809, 6.049418, 6.374396
-7.788653, 6.139702, 6.447089
-7.592055, 6.203198, 6.511125
-7.332691, 6.238037, 6.566377
-7.011642, 6.242562, 6.612733
-6.630390, 6.215347, 6.650092
-6.190807, 6.155219, 6.678367
-5.695142, 6.061273, 6.697481
-5.146009, 5.932883, 6.707373
-4.546365, 5.769716, 6.707993
-3.899496, 5.571739, 6.699304
-3.208988, 5.339222, 6.681284
-2.478711, 5.072744, 6.653923
-1.712790, 4.773189, 6.617225
-0.915574, 4.441743, 6.571207
-0.091615, 4.079887, 6.515899
0.754366, 3.689390, 6.451345
1.617513, 3.272290, 6.377604
2.492861, 2.830887, 6.294744
3.375370, 2.367718, 6.202852
4.259961, 1.885539, 6.102024
5.141545, 1.387306, 5.992371
6.015059, 0.876143, 5.874016
6.875494, 0.355323, 5.747096
7.717934, -0.171764, 5.611761
8.537581, -0.701642, 5.468171
9.329788, -1.230773, 5.316501
10.090088, -1.755594, 5.156938
10.814223, -2.272546, 4.989680
11.498168, -2.778104, 4.814936
12.138159, -3.268812, 4.632928
12.730710, -3.741310, 4.443889
13.272641, -4.192366, 4.248061
13.761091, -4.618905, 4.045699
14.193538, -5.018037, 3.837065
14.567811, -5.387081, 3.622435
14.882100, -5.723590, 3.402091
15.134969, -6.025373, 3.176325
15.325359, -6.290515, 2.945438
15.452595, -6.517395, 2.709740
15.516383, -6.704697, 2.469546
15.516812, -6.851425, 2.225181
15.454348, -6.956910, 1.976977
15.329829, -7.020816, 1.725270
15.144456, -7.043142, 1.470406
14.899778, -7.024223, 1.212732
14.597685, -6.964724, 0.952603
14.240385, -6.865633, 0.690377
13.830390, -6.728257, 0.426418
13.370496, -6.554200, 0.161091
12.863760, -6.345355, -0.105234
12.313479, -6.103883, -0.372186
11.723160, -5.832192, -0.639390
11.096500, -5.532917, -0.906473
10.437358, -5.208892, -1.173059
9.749722, -4.863123, -1.438771
9.037689, -4.498764, -1.703233
8.305426, -4.119084, -1.966071
7.557151, -3.727435, -2.226910
6.797097, -3.327229, -2.485379
6.029484, -2.921894, -2.741108
5.258493, -2.514856, -2.993732
4.488237, -2.109496, -3.242886
3.722733, -1.709128, -3.488211
2.965876, -1.316962, -3.729354
2.221413, -0.936080, -3.965966
1.492924, -0.569407, -4.197701
0.783794, -0.219685, -4.424223
0.097196, 0.110550, -4.645200
-0.563927, 0.418993, -4.860309
-1.196883, 0.703586, -5.069233
-1.799241, 0.962534, -5.271664
-2.368845, 1.194325, -5.467302
-2.903826, 1.397735, -5.655856
-3.402607, 1.571841, -5.837045
-3.863913, 1.716025, -6.010597
-4.286770, 1.829974, -6.176251
-4.670510, 1.913687, -6.333756
-5.014768, 1.967464, -6.482872
-5.319477, 1.991901, -6.623372
-5.584867, 1.987884, -6.755038
-5.811452, 1.956575, -6.877667
-6.000025, 1.899397, -6.991066
-6.151639, 1.818015, -7.095056
-6.267603, 1.714321, -7.189471
-6.349459, 1.590407, -7.274157
-6.398964, 1.448544, -7.348976
-6.418079, 1.291160, -7.413802
-6.408942, 1.120805, -7.468522
-6.373847, 0.940131, -7.513040
-6.315228, 0.751860, -7.547271
-6.235627, 0.558755, -7.571147
-6.137679, 0.363592, -7.584613
-6.024081, 0.169128, -7.587631
-5.897574, -0.021926, -7.580174
-5.760911, -0.206932, -7.562233
-5.616842, -0.383358, -7.533813
-5.468081, -0.548796, -7.494934
-5.317289, -0.700994, -7.445630
-5.167049, -0.837877, -7.385950
-5.019845, -0.957565, -7.315960
-4.878040, -1.058395, -7.235737
-4.743857, -1.138939, -7.145376
-4.619363, -1.198014, -7.044985
-4.506448, -1.234697, -6.934687
-4.406815, -1.248331, -6.814619
-4.321962, -1.238533, -6.684931
-4.253174, -1.205196, -6.545789
-4.201512, -1.148492, -6.397372
-4.167807, -1.068862, -6.239872
-4.152650, -0.967019, -6.073493
-4.156397, -0.843933, -5.898455
-4.179156, -0.700823, -5.714988
-4.220801, -0.539143, -5.523335
-4.280962, -0.360565, -5.323752
-4.359041, -0.166959, -5.116505
-4.454211, 0.039622, -4.901873
-4.565429, 0.256973, -4.680145
-4.691444, 0.482753, -4.451620
-4.830814, 0.714516, -4.216607
-4.981914, 0.949735, -3.975426
-5.142958, 1.185829, -3.728406
-5.312010, 1.420195, -3.475883
-5.487007, 1.650230, -3.218203
-5.665778, 1.873365, -2.955720
-5.846062, 2.087089, -2.688793
-6.025531, 2.288981, -2.417790
-6.201812, 2.476730, -2.143084
-6.372509, 2.648165, -1.865056
-6.535225, 2.801278, -1.584088
-6.687586, 2.934246, -1.300572
-6.827262, 3.045450, -1.014898
-6.951990, 3.133496, -0.727465
-7.059596, 3.197228, -0.438672
-7.148014, 3.235743, -0.148922
-7.215312, 3.248401, 0.141383
-7.259701, 3.234834, 0.431836
-7.279564, 3.194950, 0.722031
-7.273465, 3.128937, 1.011564
-7.240167, 3.037261, 1.300027
-7.178646, 2.920662, 1.587018
-7.088102, 2.780151, 1.872133
-6.967970, 2.616997, 2.154971
-6.817926, 2.432716, 2.435135
-6.637895, 2.229060, 2.712231
-6.428056, 2.007994, 2.985868
-6.188841, 1.771682, 3.255660
-5.920938, 1.522463, 3.521227
-5.625287, 1.262829, 3.782194
-5.303075, 0.995398, 4.038190
-4.955733, 0.722890, 4.288855
-4.584924, 0.448098, 4.533834
-4.192532, 0.173860, 4.772777
-3.780654, -0.096969, 5.005348
-3.351583, -0.361549, 5.231215
-2.907790, -0.617081, 5.450057
-2.451910, -0.860839, 5.661563
-1.986721, -1.090196, 5.865432
-1.515124, -1.302653, 6.061372
-1.040122, -1.495865, 6.249105
-0.564795, -1.667666, 6.428361
-0.092280, -1.816092, 6.598884
0.374256, -1.939403, 6.760431
0.831641, -2.036102, 6.912768
1.276720, -2.104951, 7.055678
1.706383, -2.144987, 7.188954
2.117588, -2.155531, 7.312404
2.507390, -2.136201, 7.425851
2.872957, -2.086914, 7.529128
3.211605, -2.007892, 7.622087
3.520809, -1.899660, 7.704592
3.798235, -1.763042, 7.776522
4.041753, -1.599160, 7.837770
4.249460, -1.409419, 7.888246
4.419699, -1.195499, 7.927875
4.551068, -0.959341, 7.956595
4.642444, -0.703125, 7.974362
4.692988, -0.429255, 7.981147
4.702157, -0.140337, 7.976934
4.669713, 0.160848, 7.961726
4.595727, 0.471368, 7.935540
4.480586, 0.788166, 7.898408
4.324990, 1.108093, 7.850378
4.129953, 1.427934, 7.791514
3.896800, 1.744437, 7.721895
3.627159, 2.054351, 7.641614
3.322956, 2.354450, 7.550782
